customer_id,gender,age,is_under_30,is_senior_citizen,has_partner,has_dependents,number_of_dependents
4854-cidcf,female,74,0,1,0,0,0
3280-mrdof,male,69,0,1,0,0,0
6407-utslv,female,76,0,1,0,0,0
5935-fccnb,female,79,0,1,0,0,0
9705-iovqq,male,80,0,1,1,1,2
1320-rehcs,male,75,0,1,0,0,0
2057-boykm,female,70,0,1,1,0,0
0134-xwxce,female,76,0,1,0,0,0
2307-fynnl,male,67,0,1,0,0,0
5605-xnwen,male,77,0,1,1,0,0
2519-lbnql,male,80,0,1,1,0,0
8623-ulfnq,female,79,0,1,0,0,0
7789-hksbs,female,79,0,1,1,0,0
2070-xymfh,female,66,0,1,0,0,0
5663-qbgis,male,65,0,1,1,0,0
3402-xriuo,female,73,0,1,1,0,0
8058-dmyru,male,69,0,1,0,0,0
3537-rybhh,female,78,0,1,1,0,0
0523-vngtf,female,78,0,1,0,0,0
7105-mxjll,female,76,0,1,1,0,0
7064-frrsw,male,71,0,1,0,0,0
1636-ntnco,male,72,0,1,0,0,0
3219-jqrsl,female,70,0,1,1,0,0
1845-csbrz,female,71,0,1,1,1,1
3723-bfbgr,male,74,0,1,0,0,0
5692-icxlw,male,75,0,1,0,0,0
7020-ozkxz,female,65,0,1,0,0,0
0308-giqjt,male,80,0,1,0,0,0
8775-erlnb,male,76,0,1,1,0,0
8309-ieyjd,female,73,0,1,0,0,0
7361-ypxfs,female,67,0,1,0,0,0
6557-bzxlq,male,66,0,1,0,0,0
4832-vrbmr,male,65,0,1,1,0,0
7901-tbkjx,male,76,0,1,0,0,0
9919-fzded,male,79,0,1,1,0,0
7206-pqbbz,male,76,0,1,1,0,0
4079-vtglk,male,77,0,1,1,0,0
2931-vuvjn,female,71,0,1,1,0,0
2878-rmwxy,male,75,0,1,1,0,0
7375-wmvmt,male,75,0,1,1,0,0
7622-fwgew,male,71,0,1,1,0,0
0380-neavx,male,72,0,1,0,0,0
8495-ljdfo,female,76,0,1,0,0,0
1302-uhbdd,male,70,0,1,0,0,0
3597-yaszg,female,73,0,1,1,0,0
3420-zdbma,male,78,0,1,0,0,0
3398-gcpmu,female,74,0,1,1,0,0
1013-qcwam,female,73,0,1,1,0,0
0336-pikei,male,69,0,1,1,0,0
7322-ocwhc,male,73,0,1,1,0,0
5732-ikgqh,male,79,0,1,1,0,0
0093-exyql,female,72,0,1,0,0,0
9168-inpsz,female,75,0,1,1,0,0
0015-uocoj,female,68,0,1,0,0,0
5334-afqjb,male,66,0,1,0,0,0
2754-sdjrd,female,74,0,1,0,0,0
1465-lntlj,male,78,0,1,1,0,0
4706-dgahw,male,73,0,1,0,0,0
8552-obvru,female,79,0,1,1,1,3
9776-ojuzi,female,69,0,1,0,0,0
0869-paprp,female,68,0,1,1,0,0
4238-jsswh,female,70,0,1,1,0,0
9121-phqsr,male,69,0,1,1,0,0
9796-mvyxx,female,75,0,1,0,0,0
7268-igmfd,male,75,0,1,0,0,0
0013-smeoe,female,67,0,1,1,0,0
2573-gyruu,male,65,0,1,1,0,0
6486-lhtma,female,67,0,1,1,0,0
4083-bfnyk,female,74,0,1,1,0,0
1089-hdmkp,male,72,0,1,0,1,1
0141-yeays,female,77,0,1,0,0,0
9603-oaihc,male,72,0,1,0,0,0
8406-lnmhf,male,75,0,1,1,0,0
0023-uyupn,female,79,0,1,1,0,0
6360-svnwv,female,72,0,1,0,0,0
9050-ikdza,female,66,0,1,0,0,0
1197-bvmvg,female,65,0,1,0,0,0
5198-efnbm,male,66,0,1,1,0,0
7516-gmhuv,male,77,0,1,1,0,0
6614-ywysc,male,68,0,1,1,0,0
8735-sdufn,female,65,0,1,1,0,0
7016-nvric,male,73,0,1,1,0,0
9825-ycxwz,female,69,0,1,0,0,0
2000-dhjuy,female,67,0,1,1,0,0
9796-bpkiw,male,67,0,1,0,0,0
9137-noqka,male,80,0,1,0,0,0
7748-umtrk,female,80,0,1,0,1,1
4526-zjjtm,female,72,0,1,1,0,0
5315-ckeqk,male,73,0,1,1,1,2
0907-hqnts,female,74,0,1,1,0,0
8250-znggw,female,79,0,1,0,0,0
8166-orchu,male,73,0,1,1,0,0
1855-cfulu,female,65,0,1,0,0,0
8628-mfkax,female,79,0,1,1,0,0
9508-ilzdg,female,79,0,1,0,0,0
6128-aqbmt,male,65,0,1,1,0,0
4295-yuret,female,78,0,1,1,1,1
7693-qpefs,male,75,0,1,0,0,0
5533-nhfrf,male,75,0,1,0,0,0
4360-qrave,male,75,0,1,0,0,0
8433-wpjtv,female,76,0,1,1,1,3
5387-asznz,female,72,0,1,0,0,0
2277-djjdl,male,69,0,1,1,0,0
2452-kdrrh,male,76,0,1,0,0,0
5248-rpyww,female,78,0,1,1,1,1
7923-iyjwy,male,68,0,1,0,0,0
1658-tjvoa,female,65,0,1,0,0,0
0674-dgmaq,male,78,0,1,1,0,0
2761-xecqw,male,67,0,1,1,0,0
8059-udzfy,female,73,0,1,0,1,2
7740-btpux,male,72,0,1,1,0,0
8648-pfrmp,female,71,0,1,0,0,0
8996-zroxe,male,78,0,1,0,0,0
2207-qpjed,female,66,0,1,1,0,0
0516-qreyc,female,78,0,1,0,0,0
3865-qbwsj,male,76,0,1,0,1,2
5857-tybcj,male,72,0,1,1,0,0
4176-reljr,male,73,0,1,0,0,0
7924-gjzfi,female,75,0,1,1,0,0
5897-zyekh,female,74,0,1,1,0,0
5456-itgic,male,76,0,1,1,0,0
8070-aawzp,male,68,0,1,1,0,0
6860-yrjzp,male,66,0,1,0,0,0
9391-dxggg,female,70,0,1,0,0,0
9844-felaj,female,65,0,1,1,1,2
8395-etzkq,male,73,0,1,1,1,1
8336-tavkx,female,68,0,1,1,0,0
0581-bxbub,female,76,0,1,0,0,0
9281-ofdmf,male,76,0,1,0,0,0
7636-owbpg,male,79,0,1,0,0,0
0549-cycqn,male,69,0,1,0,0,0
0928-jmxnp,male,78,0,1,1,0,0
3629-znkxa,male,77,0,1,0,0,0
4827-ltqrj,female,70,0,1,1,1,2
0136-ifmyd,male,71,0,1,1,0,0
5144-tvglp,male,68,0,1,0,0,0
9659-ztwsm,male,71,0,1,1,0,0
2195-vvrjf,male,74,0,1,1,0,0
1125-snvck,female,78,0,1,0,0,0
2545-ebupk,female,70,0,1,0,0,0
2172-ejxvf,female,65,0,1,0,0,0
8659-hdiye,female,68,0,1,0,0,0
4680-kutaj,female,73,0,1,0,0,0
2883-ilgwo,male,68,0,1,0,0,0
1167-oyzjf,female,65,0,1,1,0,0
4806-dxqce,female,77,0,1,1,0,0
5996-nrvxr,male,68,0,1,1,0,0
0100-duvfc,male,66,0,1,1,0,0
5397-tupsh,male,76,0,1,1,0,0
6773-lqtvt,female,67,0,1,1,1,1
9402-orrah,female,80,0,1,0,0,0
4840-orqxb,female,67,0,1,0,0,0
3756-vnwdh,male,66,0,1,1,0,0
2921-xwdjh,female,76,0,1,1,0,0
9799-cayjj,female,79,0,1,1,0,0
6814-zpwfq,male,67,0,1,0,0,0
5019-gqvcr,male,74,0,1,0,0,0
2880-fpnae,male,69,0,1,1,0,0
1568-bekzm,male,65,0,1,1,0,0
2045-bmbtj,female,80,0,1,0,0,0
6741-egcbi,male,69,0,1,0,0,0
1730-zmame,female,74,0,1,0,0,0
5913-inrqv,male,71,0,1,1,0,0
6185-tasnn,male,71,0,1,0,0,0
1925-lfczz,male,71,0,1,0,0,0
8707-rmezh,female,67,0,1,1,0,0
9373-wsloy,male,80,0,1,1,0,0
9819-fbnsv,male,75,0,1,1,0,0
9544-pypsj,female,67,0,1,1,1,2
3878-avsoq,female,68,0,1,0,0,0
3258-sysws,male,75,0,1,0,0,0
2107-fbptk,female,80,0,1,0,0,0
1016-djtsv,male,66,0,1,0,0,0
5699-bncas,male,79,0,1,0,0,0
2900-phpln,female,73,0,1,1,0,0
4039-pimhx,male,74,0,1,1,0,0
7826-vvkwt,female,69,0,1,1,1,1
5288-ahoup,male,71,0,1,0,0,0
7134-hbpbs,female,65,0,1,0,0,0
4415-wngvr,female,73,0,1,1,0,0
1309-xgfsn,male,72,0,1,1,1,1
0650-bwozn,female,71,0,1,0,0,0
9481-iebzy,male,69,0,1,1,0,0
1080-bwsye,male,76,0,1,1,0,0
3786-wovkf,female,69,0,1,1,0,0
5816-scgfc,female,73,0,1,0,0,0
9278-vzkcd,female,67,0,1,1,0,0
8261-gwdbq,female,70,0,1,1,0,0
6173-golsu,male,79,0,1,1,0,0
8720-rqsbj,male,69,0,1,0,0,0
7225-cbzpl,male,79,0,1,1,0,0
3692-jhonh,female,70,0,1,1,0,0
1200-tuzhr,female,70,0,1,0,0,0
7130-ctcus,male,79,0,1,1,0,0
3657-cogmw,female,76,0,1,0,0,0
4334-howrp,male,70,0,1,1,0,0
4098-naukp,male,70,0,1,1,1,1
3308-jsgml,male,77,0,1,1,0,0
6199-iwkgc,female,71,0,1,1,0,0
2675-dhutr,male,80,0,1,1,0,0
7446-ypode,male,75,0,1,0,0,0
9522-bnthx,female,72,0,1,0,0,0
0531-zzjwq,male,68,0,1,1,0,0
2688-bhgog,male,73,0,1,0,0,0
0916-qofdp,female,79,0,1,1,1,1
8910-ledag,male,72,0,1,1,0,0
3452-gwuin,female,78,0,1,1,0,0
8450-uyibu,female,77,0,1,0,0,0
3836-fzsdj,male,69,0,1,1,0,0
0187-qsxoe,male,71,0,1,1,0,0
7733-udmtp,female,65,0,1,0,0,0
6904-jlbgy,female,78,0,1,0,0,0
6917-yacbp,female,80,0,1,0,0,0
4223-wozcm,male,71,0,1,0,0,0
5917-ryrmg,male,79,0,1,0,0,0
8224-dwckx,male,78,0,1,0,0,0
1768-hnvgj,female,80,0,1,0,0,0
4395-pzmsn,male,67,0,1,0,0,0
5446-dkwyw,female,74,0,1,1,1,1
8107-kncim,male,73,0,1,1,0,0
5451-yhypw,female,75,0,1,1,0,0
7629-wfglw,female,80,0,1,1,0,0
8818-dopvl,female,65,0,1,0,0,0
7044-yaacc,male,70,0,1,1,0,0
8189-xrike,female,80,0,1,0,0,0
3740-rlmvt,male,79,0,1,1,0,0
2186-qzeya,female,68,0,1,0,0,0
5599-hvltw,female,73,0,1,0,0,0
9208-olgaq,female,70,0,1,0,0,0
3244-cqphu,female,77,0,1,0,0,0
2674-mlxmn,female,73,0,1,0,0,0
9708-hpxwz,male,74,0,1,0,0,0
5792-jalqc,female,78,0,1,0,0,0
2675-otvvj,male,76,0,1,1,0,0
0537-qyzzn,male,66,0,1,1,1,2
3340-qbbfm,male,65,0,1,1,0,0
2277-vwcni,female,65,0,1,0,0,0
7576-jmywv,female,76,0,1,1,1,1
5227-jscfe,male,74,0,1,1,0,0
1608-gmewb,male,76,0,1,0,0,0
2665-nptgl,female,79,0,1,1,0,0
0442-zxkvs,female,79,0,1,1,0,0
0575-cuqov,male,76,0,1,1,0,0
5329-krdtm,male,73,0,1,1,0,0
0707-hovvn,female,79,0,1,0,0,0
9518-xxbxe,male,80,0,1,1,0,0
0423-udijq,male,74,0,1,0,0,0
9029-fegvj,female,68,0,1,1,0,0
8999-xxgns,female,70,0,1,1,0,0
0471-arvmx,female,70,0,1,1,0,0
7524-vrlpl,male,71,0,1,0,0,0
4884-tvuqf,female,80,0,1,0,0,0
8065-bvepf,male,80,0,1,0,0,0
6350-xfygw,male,80,0,1,0,0,0
4480-qqrhc,female,72,0,1,0,0,0
0929-peclo,female,74,0,1,0,0,0
7402-eyfxx,male,65,0,1,0,0,0
1986-phgzf,male,73,0,1,0,0,0
8024-xnafq,female,66,0,1,0,0,0
2988-gbivw,female,68,0,1,1,0,0
5956-yhhrx,male,75,0,1,0,0,0
6008-naixk,male,72,0,1,0,0,0
4007-nhvhi,female,69,0,1,0,0,0
8979-camgb,male,67,0,1,0,0,0
7813-zggaw,male,68,0,1,0,0,0
6583-kqjlk,female,66,0,1,1,0,0
6139-zzrbq,male,79,0,1,0,0,0
7594-lznwr,male,67,0,1,0,0,0
3996-znwyk,male,77,0,1,1,1,1
8760-zrhke,female,80,0,1,1,1,1
4948-wbbkl,female,80,0,1,0,0,0
8348-jlbug,male,77,0,1,1,0,0
3339-eaqnv,male,75,0,1,1,0,0
5730-riito,female,73,0,1,0,0,0
7515-lodfu,male,67,0,1,0,0,0
8041-tmeid,male,73,0,1,1,0,0
6941-kxrrv,female,65,0,1,1,0,0
4501-uykbc,female,65,0,1,0,0,0
5304-efjlp,male,72,0,1,1,0,0
8875-akbyh,male,78,0,1,0,0,0
0533-ucaau,male,72,0,1,1,0,0
1394-suiuh,female,70,0,1,1,0,0
8565-wuxzu,male,77,0,1,1,0,0
2055-bfocc,male,65,0,1,1,0,0
4584-lbnmk,male,79,0,1,1,0,0
3898-guyts,female,71,0,1,0,0,0
3703-kbkzp,male,70,0,1,0,0,0
5117-ifgps,male,73,0,1,1,0,0
2197-omwgi,female,65,0,1,1,1,1
7852-lecyp,male,79,0,1,1,0,0
8595-siznc,female,69,0,1,1,0,0
8920-navay,male,66,0,1,0,0,0
9699-ubqfs,female,76,0,1,1,0,0
1261-fwtte,male,78,0,1,0,0,0
3528-hfriq,male,73,0,1,1,0,0
3320-veoyc,male,65,0,1,0,0,0
1360-jyxkq,female,68,0,1,1,0,0
6925-baygl,female,79,0,1,1,0,0
4135-frwkj,female,66,0,1,1,1,1
6551-zcots,male,73,0,1,0,0,0
5995-snnew,male,80,0,1,1,0,0
5371-vylsx,female,65,0,1,0,0,0
4128-etesu,female,73,0,1,1,0,0
3295-yvusr,male,73,0,1,0,0,0
8016-ncfvo,male,70,0,1,0,0,0
4119-zypzy,male,67,0,1,0,0,0
1078-tdcrn,female,75,0,1,1,0,0
5439-wikxb,male,65,0,1,1,0,0
2080-caznm,female,78,0,1,0,0,0
1028-ffnjk,male,79,0,1,1,0,0
3001-unbtl,male,69,0,1,1,1,1
0786-ivlaw,female,72,0,1,0,0,0
4282-acrxs,male,69,0,1,1,0,0
7668-xcfyv,female,77,0,1,1,0,0
5336-ufnzp,female,65,0,1,1,1,3
9233-psyho,female,68,0,1,0,0,0
8777-mbmts,female,65,0,1,1,0,0
2615-yvmyx,male,68,0,1,1,0,0
2851-sterv,male,79,0,1,0,0,0
5419-jkznq,male,65,0,1,1,0,0
1409-phxtf,male,77,0,1,1,0,0
9591-yvteb,male,77,0,1,0,0,0
9309-bzgnt,male,69,0,1,1,0,0
8075-gxiub,male,79,0,1,1,0,0
6723-wsnty,female,73,0,1,1,0,0
2144-bfdso,female,70,0,1,1,0,0
5647-fxotp,female,71,0,1,1,0,0
6078-vesfr,male,78,0,1,1,0,0
9866-occke,female,73,0,1,1,0,0
2786-gcdpi,female,75,0,1,0,0,0
3733-uocwf,male,78,0,1,1,0,0
8490-bxheo,male,67,0,1,0,0,0
7173-tetgo,female,66,0,1,1,0,0
6435-vwccy,male,71,0,1,1,0,0
6726-nnfwd,female,74,0,1,1,0,0
7856-ganil,male,71,0,1,1,0,0
0248-pghbz,female,69,0,1,0,0,0
7472-eqoav,male,76,0,1,1,1,2
5985-behzk,female,78,0,1,1,0,0
9279-cjeoj,female,77,0,1,0,0,0
8029-xypwt,male,72,0,1,1,0,0
6646-jppha,female,76,0,1,0,0,0
7658-uyuqs,male,71,0,1,1,0,0
8746-bfoaj,male,79,0,1,0,0,0
8023-qhaio,female,72,0,1,1,0,0
8133-anhhj,female,77,0,1,0,0,0
1707-habpf,female,65,0,1,0,0,0
6847-kjlts,female,72,0,1,1,0,0
4619-evphy,female,65,0,1,1,0,0
4462-cywmh,male,65,0,1,1,0,0
9334-gwgow,male,68,0,1,1,0,0
4291-hyebc,female,76,0,1,1,1,3
1576-pfziw,male,70,0,1,1,0,0
0147-eswwr,female,73,0,1,1,0,0
1217-vaswc,male,77,0,1,1,0,0
2522-wlnsf,female,74,0,1,1,0,0
5327-xokky,male,79,0,1,1,0,0
3312-zwlgf,male,69,0,1,1,0,0
7072-mbhev,female,77,0,1,1,1,2
8050-dvojx,male,67,0,1,0,0,0
8169-saejd,male,79,0,1,1,0,0
1580-bmcmr,male,66,0,1,0,0,0
4199-qhjnm,male,72,0,1,1,0,0
5135-grqjv,male,75,0,1,1,0,0
2384-ovpsa,female,65,0,1,0,0,0
1371-wepds,male,71,0,1,1,0,0
3349-anqnh,female,70,0,1,0,0,0
5937-eorgb,male,79,0,1,1,0,0
5539-hivak,female,79,0,1,1,0,0
4583-parnh,male,66,0,1,1,0,0
1421-hcerk,male,75,0,1,1,0,0
0716-bqndx,male,77,0,1,0,0,0
1162-ecvii,male,66,0,1,1,0,0
8695-argxz,male,66,0,1,1,0,0
1697-nvvgy,male,71,0,1,1,0,0
9112-wsnpu,female,65,0,1,0,0,0
4976-lnfvv,male,65,0,1,1,0,0
2077-mpjqo,male,80,0,1,1,0,0
1480-ivevr,male,76,0,1,1,0,0
4118-cevpf,female,74,0,1,0,0,0
2428-hyunx,male,74,0,1,1,0,0
9693-xmuob,male,65,0,1,1,0,0
1635-nzatj,male,80,0,1,1,0,0
9943-vszuv,male,75,0,1,0,0,0
9355-nppfs,female,70,0,1,0,0,0
5828-dwpil,male,68,0,1,1,0,0
2931-fsohn,male,76,0,1,0,0,0
9971-zwpbf,male,70,0,1,1,1,1
8421-wzoow,female,75,0,1,1,1,1
2957-jirmn,female,69,0,1,0,0,0
5271-dbysj,male,80,0,1,0,0,0
3915-odiyg,male,72,0,1,0,0,0
5671-uunxd,female,79,0,1,1,0,0
4698-kvllg,female,66,0,1,0,0,0
0282-nvsjs,female,70,0,1,1,1,1
7537-cbquz,male,68,0,1,0,0,0
4750-ukwjk,female,77,0,1,1,0,0
4884-zthvf,female,80,0,1,0,0,0
3055-oymse,female,75,0,1,0,0,0
1468-defnc,male,69,0,1,1,1,1
9605-wgjvw,female,69,0,1,0,0,0
4627-mihjh,female,72,0,1,0,0,0
5553-aoinx,female,67,0,1,1,1,1
3258-sanfr,male,69,0,1,0,0,0
4833-qtjno,male,66,0,1,1,0,0
2322-vczhz,male,70,0,1,1,0,0
6383-ztsiw,female,77,0,1,1,0,0
0118-jpnoy,female,71,0,1,0,0,0
9000-plfuz,female,70,0,1,1,0,0
7779-orael,male,77,0,1,1,0,0
0644-oqmdk,male,69,0,1,0,0,0
2378-htwfw,male,78,0,1,0,0,0
3719-tdvqb,female,68,0,1,1,0,0
0201-mibol,female,68,0,1,0,0,0
8495-prwfh,female,66,0,1,0,0,0
0439-ifyun,female,78,0,1,0,0,0
6458-cyidz,female,72,0,1,0,0,0
1932-uedcx,male,79,0,1,1,0,0
5188-hgmlp,male,73,0,1,1,0,0
5331-rgmtt,male,67,0,1,1,0,0
4476-oswtn,male,73,0,1,1,0,0
6726-wexxk,male,72,0,1,1,0,0
4023-rtiqm,female,72,0,1,1,0,0
7872-rddlz,female,68,0,1,0,0,0
3162-kkzxo,female,75,0,1,0,0,0
8904-opdck,male,76,0,1,1,0,0
6048-qbxkl,female,68,0,1,0,0,0
6734-fqajx,male,65,0,1,0,0,0
2378-vtkdh,male,76,0,1,1,0,0
2974-gguxs,female,74,0,1,1,0,0
7994-xirtr,male,79,0,1,0,0,0
5298-gstlm,female,74,0,1,0,0,0
6121-tnhbo,female,71,0,1,0,0,0
5119-nzptv,male,70,0,1,1,0,0
3865-zykad,male,77,0,1,1,0,0
2205-lpvgl,male,71,0,1,1,1,1
4868-aadlv,male,77,0,1,1,1,2
3256-ezdbi,male,71,0,1,1,0,0
4726-dlwqn,male,69,0,1,0,0,0
3518-fstwg,male,67,0,1,1,0,0
0230-ubypq,male,76,0,1,1,0,0
1763-kuaaw,female,77,0,1,0,0,0
1104-tnlza,male,67,0,1,1,0,0
5195-kpunq,female,72,0,1,0,0,0
3908-mkimj,male,79,0,1,1,0,0
6969-mvbai,female,66,0,1,0,0,0
2453-safns,female,68,0,1,0,0,0
7426-gswpo,male,78,0,1,0,0,0
4909-joupp,male,76,0,1,1,0,0
6437-udqjm,female,72,0,1,1,0,0
1226-ienzn,male,68,0,1,0,0,0
3411-wlrsq,female,80,0,1,1,0,0
0822-qgcxa,female,76,0,1,1,0,0
3588-wsttj,female,78,0,1,0,0,0
3798-epwrr,female,74,0,1,0,0,0
2452-mrmzf,female,70,0,1,1,0,0
4989-lixvt,male,66,0,1,0,0,0
5481-ntdoh,female,67,0,1,1,0,0
0749-irgqe,female,68,0,1,1,0,0
1754-gkypy,male,65,0,1,1,0,0
1591-mqjtp,male,76,0,1,1,0,0
7471-mqpos,male,74,0,1,1,1,3
3259-knmrr,male,72,0,1,0,0,0
6120-rjklu,female,69,0,1,1,0,0
4323-ohfow,female,72,0,1,1,0,0
6563-vnpmn,female,80,0,1,0,0,0
2267-wtpyd,female,77,0,1,1,0,0
9129-uxerg,female,65,0,1,0,0,0
6229-lsckb,male,69,0,1,0,0,0
6127-iyjoz,male,71,0,1,0,0,0
8065-qbyto,female,68,0,1,0,0,0
7921-lmdfq,male,69,0,1,0,0,0
5820-ptrym,female,75,0,1,1,0,0
6211-whmya,female,77,0,1,0,0,0
2451-ymuxs,male,79,0,1,0,0,0
4690-pkdqg,female,66,0,1,1,0,0
7789-cruvc,female,77,0,1,1,0,0
9972-vafjj,female,77,0,1,1,0,0
5981-zvxot,female,72,0,1,0,0,0
2274-xuata,male,78,0,1,1,0,0
0666-uxtjo,male,80,0,1,1,0,0
1035-ipqpu,female,77,0,1,1,0,0
2235-dwlju,female,75,0,1,0,0,0
3605-jiskb,male,67,0,1,1,0,0
3668-qpybk,male,37,0,0,0,0,0
9237-hqitu,female,19,1,0,0,1,2
9305-cdskc,female,31,0,0,0,1,2
7892-pookp,female,23,1,0,1,1,3
0280-xjgex,male,38,0,0,0,1,1
4190-mfluw,female,21,1,0,1,0,0
1066-jksgk,male,29,1,0,0,0,0
6467-chfzw,male,61,0,0,1,1,1
8665-utdhz,male,27,1,0,1,0,0
8773-hhuoz,female,20,1,0,0,0,0
6047-yhpvi,male,56,0,0,0,1,3
5380-wjkov,male,51,0,0,0,1,1
8168-uqwwf,female,48,0,0,0,1,2
7760-oypdy,female,32,0,0,0,1,2
9420-lojkx,female,34,0,0,0,1,1
5698-bqjoh,female,41,0,0,0,1,2
5919-tmrgd,female,32,0,0,0,1,3
9191-myqkx,female,34,0,0,1,1,5
8637-xjivr,female,34,0,0,0,1,3
0278-yxoog,male,30,0,0,0,0,0
0486-heczi,male,37,0,0,1,1,1
5299-ruloa,female,62,0,0,1,1,2
0404-swrvg,male,21,1,0,0,1,2
6207-wiolx,female,27,1,0,1,0,0
2372-hwuhi,male,45,0,0,0,0,0
4080-ogpjl,female,53,0,0,0,0,0
2135-rxihg,male,63,0,0,0,0,0
3874-eqoep,male,32,0,0,0,1,4
0867-mkzvy,female,26,1,0,1,1,1
3376-bmgfe,female,42,0,0,0,1,1
1875-qivme,female,26,1,0,1,1,3
0691-jvsya,female,24,1,0,1,0,0
6317-ypkdh,female,54,0,0,0,0,0
9367-wxlch,male,51,0,0,0,1,2
1918-zbfqj,female,48,0,0,0,1,3
1024-guald,female,29,1,0,1,0,0
1285-okipp,male,62,0,0,0,1,3
7825-ecjrf,female,43,0,0,0,1,1
7841-tzdmq,male,19,1,0,0,0,0
9408-ssnvz,female,39,0,0,0,1,2
0742-moabm,male,50,0,0,1,0,0
2232-dmlxu,female,22,1,0,1,0,0
8937-rdthp,male,40,0,0,0,1,1
1251-krreg,male,22,1,0,0,0,0
0322-yinqp,male,37,0,0,0,0,0
4629-nrxkx,female,47,0,0,1,0,0
4959-josrx,female,41,0,0,1,0,0
6323-aybrx,male,51,0,0,0,0,0
6366-zgqgl,male,60,0,0,0,0,0
5940-ahuhd,male,30,0,0,0,0,0
6432-twqlb,male,51,0,0,1,0,0
4484-glzou,female,20,1,0,1,0,0
9512-uibfx,male,52,0,0,1,0,0
5583-sxdag,male,41,0,0,1,0,0
3580-reoac,male,34,0,0,0,0,0
6390-dsazx,female,21,1,0,0,0,0
7563-biupc,male,30,0,0,0,0,0
2321-ombxy,female,55,0,0,1,0,0
0122-oahpz,female,29,1,0,0,0,0
2868-snelz,female,54,0,0,0,0,0
4322-rcymt,male,63,0,0,1,0,0
1343-ehpyb,male,61,0,0,1,0,0
2034-gdrcn,female,47,0,0,0,0,0
0219-ytzue,male,26,1,0,1,0,0
4572-dvcgn,female,40,0,0,0,0,0
1010-diauq,male,54,0,0,0,0,0
0259-gbzsh,male,22,1,0,0,0,0
9601-brxpo,female,48,0,0,1,0,0
6905-niqin,male,26,1,0,0,0,0
5167-zffmm,male,64,0,0,0,0,0
6599-cebnn,female,63,0,0,0,0,0
0979-phulv,male,30,0,0,1,0,0
4800-vhzki,female,59,0,0,0,0,0
7989-chgtl,male,52,0,0,0,0,0
0578-skvmf,female,23,1,0,1,0,0
9063-zgtuy,female,22,1,0,1,0,0
2957-lolho,male,49,0,0,0,0,0
7752-xusci,female,20,1,0,0,0,0
4110-pfeuz,female,54,0,0,0,0,0
0256-lthvj,female,58,0,0,1,0,0
0880-tkatg,male,21,1,0,1,0,0
3811-vbybz,male,61,0,0,0,0,0
4640-uhdos,female,60,0,0,1,0,0
3583-ekapl,male,25,1,0,0,0,0
9399-aplbt,female,52,0,0,1,0,0
2359-kmgli,male,52,0,0,0,0,0
0306-jaele,male,61,0,0,0,0,0
6227-hwpwx,female,40,0,0,0,0,0
0447-bemng,female,28,1,0,1,0,0
5949-xikae,female,32,0,0,1,0,0
8372-juxui,male,32,0,0,0,0,0
0388-eopex,female,28,1,0,1,0,0
8205-otchb,male,51,0,0,0,0,0
7783-ykgdv,female,49,0,0,0,0,0
7218-hkqfk,male,49,0,0,1,0,0
4636-qrjky,female,64,0,0,1,0,0
9412-gheec,male,55,0,0,0,0,0
6825-uypfk,female,47,0,0,0,0,0
8397-mvtaz,male,22,1,0,1,0,0
9282-izgqk,female,51,0,0,0,0,0
2817-ntqdo,male,52,0,0,0,0,0
0939-yapaf,female,44,0,0,0,0,0
4710-fduiz,male,50,0,0,1,0,0
1218-vkfpe,female,48,0,0,1,0,0
3627-fhkbk,female,28,1,0,0,0,0
0719-syfrb,female,52,0,0,0,0,0
6543-cpzmk,male,32,0,0,1,0,0
4765-oxppd,female,20,1,0,1,0,0
1009-irmna,female,27,1,0,0,0,0
7207-rmrdb,female,20,1,0,1,0,0
0195-iescp,male,26,1,0,1,0,0
4580-tmhju,female,57,0,0,1,0,0
0970-etwge,male,38,0,0,0,0,0
0887-hjgar,male,57,0,0,0,0,0
9576-anlxo,female,30,0,0,0,0,0
2024-baskd,female,23,1,0,0,0,0
4464-jcoln,male,40,0,0,1,0,0
5650-vduds,female,48,0,0,0,0,0
7538-gwhml,female,52,0,0,0,0,0
3859-cvcet,female,47,0,0,0,0,0
3276-hdueg,female,23,1,0,0,0,0
0822-gavap,female,19,1,0,0,0,0
1448-pwkye,male,48,0,0,1,0,0
2276-ydavz,female,63,0,0,0,0,0
5896-npfww,male,23,1,0,1,0,0
7133-vbdcg,female,54,0,0,0,0,0
1029-qfben,male,27,1,0,0,0,0
4952-ysogz,female,48,0,0,1,0,0
1589-agtlk,male,26,1,0,0,0,0
6439-gtpca,female,29,1,0,0,0,0
5138-wvkyj,male,51,0,0,0,0,0
2189-wwoew,female,37,0,0,0,0,0
1894-igfsg,female,38,0,0,0,0,0
7379-pokdz,male,31,0,0,1,0,0
0236-hfwsv,male,49,0,0,0,0,0
3900-aqphz,female,45,0,0,0,0,0
5842-pocop,female,37,0,0,1,0,0
2037-xjfup,male,24,1,0,1,0,0
7314-oxenn,male,42,0,0,0,0,0
0322-chqru,male,63,0,0,0,0,0
4678-dvqeo,female,41,0,0,0,0,0
3009-jwmpu,male,58,0,0,0,0,0
1450-galxr,female,33,0,0,0,0,0
3138-bkyav,male,61,0,0,0,0,0
4289-dtdkw,male,54,0,0,1,0,0
1820-tqvev,male,27,1,0,0,0,0
