customer_id,has_referred_a_friend,number_of_referrals,has_phone_service,has_multiple_lines,has_internet_service,internet_service_type,has_online_security,has_online_backup,avg_monthly_long_distance_charges,avg_monthly_gb_download,has_device_protection,has_tech_support,has_tv,has_movies,has_music,has_unlimited_data
3500-rmzlt,0,0,1,0,1,fiber optic,1,0,19.11,8,1,1,0,1,0,0
2642-dtvco,0,0,1,1,1,fiber optic,0,0,12.18,6,0,0,0,1,0,0
7136-rvdtz,0,0,0,0,1,dsl,0,0,0.0,20,0,0,1,1,0,1
6927-wtfiv,0,0,1,0,1,fiber optic,0,0,5.71,22,0,0,0,0,0,1
3398-zouaa,1,1,1,0,1,fiber optic,0,0,19.74,18,0,0,0,0,0,1
4844-jjwuy,0,0,1,0,1,fiber optic,0,1,28.82,22,0,0,0,1,1,1
4785-qrjhc,1,1,0,0,1,dsl,0,1,0.0,15,1,1,1,1,0,0
1965-aktsx,0,0,1,1,1,fiber optic,0,1,16.36,6,0,0,0,0,0,1
7248-vzqlc,0,0,1,1,1,fiber optic,0,1,16.83,12,1,0,0,0,0,1
0011-igkff,1,1,1,0,1,fiber optic,0,1,27.82,4,1,0,1,1,0,1
6496-slwhq,0,0,1,1,1,fiber optic,0,1,35.43,18,1,0,1,1,0,1
9912-gvseq,1,1,1,1,1,fiber optic,0,1,9.28,26,1,0,0,1,0,1
5383-mmtwc,1,1,1,1,1,fiber optic,0,0,46.05,22,0,0,0,1,0,1
5167-gbfre,0,0,0,0,1,dsl,0,0,0.0,19,0,0,0,0,0,1
1324-nltje,0,0,1,1,1,dsl,0,0,17.19,19,0,1,0,0,0,1
6646-vrfol,1,1,1,1,1,fiber optic,0,1,39.36,23,1,0,1,1,0,1
9090-sgqxl,1,1,1,1,1,fiber optic,0,1,47.17,29,1,0,1,1,0,1
6595-ygxit,0,0,1,1,1,fiber optic,0,1,47.66,23,0,0,1,0,0,1
9835-ziitk,1,1,1,1,1,fiber optic,0,1,48.87,13,1,1,1,1,0,1
5649-tjhov,1,1,0,0,1,dsl,0,0,0.0,25,0,0,0,1,0,0
9253-qxkbe,1,1,1,1,1,fiber optic,0,0,6.25,21,0,0,1,1,0,1
8775-lhdjh,1,1,1,1,1,fiber optic,0,1,13.02,30,0,0,1,0,0,1
3097-nqysn,1,3,1,1,1,fiber optic,0,0,4.19,11,0,0,1,0,0,0
3565-unocc,1,1,1,1,1,fiber optic,0,0,22.33,6,1,0,1,1,1,1
9190-mfjln,0,0,1,0,1,fiber optic,0,0,32.77,4,1,0,1,1,1,1
1095-judtc,0,0,1,1,1,fiber optic,0,1,14.22,11,0,1,1,0,0,1
5385-suiri,0,0,1,1,1,fiber optic,1,0,37.6,23,1,0,1,1,1,1
6328-zpbgn,0,0,1,1,1,fiber optic,0,0,3.62,22,0,0,1,1,1,1
2856-nnasm,0,0,1,0,1,fiber optic,0,0,39.12,6,0,0,1,1,1,1
6769-dybqn,0,0,1,0,1,fiber optic,1,0,36.78,29,0,0,0,1,1,1
2446-beggb,0,0,1,1,1,fiber optic,0,1,47.35,29,0,0,1,1,1,1
3296-silra,1,6,1,0,1,fiber optic,0,1,41.16,6,0,0,0,0,0,1
1977-stdki,0,0,1,0,1,fiber optic,0,1,20.55,5,0,0,0,0,0,1
5813-uecbu,0,0,1,1,1,fiber optic,0,1,38.53,2,1,0,0,0,0,1
4342-hentk,0,0,1,0,1,fiber optic,0,0,12.52,25,0,0,0,0,0,1
1597-lhync,0,0,1,1,1,fiber optic,1,1,47.63,26,0,0,0,1,0,0
8651-enbzx,0,0,1,1,1,fiber optic,0,0,34.39,17,1,1,1,1,0,0
9286-dojgf,1,5,1,1,1,fiber optic,0,0,15.78,30,0,0,0,0,0,1
9661-mhumo,1,3,1,0,1,dsl,0,0,8.38,19,0,1,0,0,0,1
8884-adfvn,1,2,1,1,1,fiber optic,0,0,34.66,3,1,0,1,1,1,1
2720-wgkhp,0,0,1,1,1,fiber optic,0,0,20.99,22,0,0,1,1,1,1
9776-cluja,1,1,1,1,1,fiber optic,1,0,17.87,9,0,0,0,0,0,1
3551-huazh,0,0,1,1,1,fiber optic,0,0,11.08,12,0,0,0,0,0,1
8634-mphtr,1,1,1,1,1,fiber optic,0,0,8.97,19,1,0,1,1,0,1
2474-brucm,1,1,1,1,1,fiber optic,1,0,2.85,3,0,0,1,1,0,1
6661-hbgwl,0,0,1,1,1,fiber optic,0,1,16.22,12,1,0,1,1,0,1
9317-wzpgv,0,0,1,0,1,fiber optic,0,0,39.63,23,0,0,0,1,0,0
3621-ceovk,1,1,1,1,1,fiber optic,0,1,47.01,19,0,0,1,1,0,1
7632-mnyoy,0,0,1,1,1,fiber optic,0,1,9.9,25,1,1,1,1,0,1
9248-ojykk,0,0,1,1,1,fiber optic,0,0,3.84,13,0,0,0,0,0,0
3398-fshon,0,0,1,1,1,fiber optic,0,1,34.01,18,0,0,1,0,0,1
3319-dwoep,0,0,1,0,1,fiber optic,0,0,47.9,6,1,0,1,1,0,1
0818-ocpzo,0,0,1,1,1,fiber optic,0,1,42.91,5,0,0,0,0,0,1
1389-cxmlu,0,0,1,1,1,fiber optic,0,0,26.32,8,1,0,1,0,0,1
5561-nwevx,1,1,1,1,1,fiber optic,0,0,17.73,18,1,0,0,0,0,1
2272-qagfo,0,0,1,1,1,fiber optic,0,0,35.07,10,0,0,0,0,0,1
3768-nlubh,1,1,1,1,1,fiber optic,0,0,42.1,3,1,0,1,1,0,1
7359-ssbjk,0,0,1,0,1,dsl,1,1,29.12,24,0,1,1,0,0,1
0685-mlyym,0,0,1,0,1,fiber optic,0,0,9.86,21,0,0,0,0,0,1
7957-ryhqd,0,0,1,0,1,fiber optic,1,1,44.86,4,0,0,0,0,0,1
6230-bsuxy,0,0,1,0,1,fiber optic,0,0,42.5,8,1,0,0,1,0,1
3990-qykbe,1,3,1,1,1,fiber optic,0,0,49.37,4,0,0,1,1,1,1
9274-cnfmo,1,1,1,1,1,fiber optic,0,0,28.11,27,0,0,0,0,0,1
3005-nfmta,0,0,1,1,1,fiber optic,1,0,8.93,21,0,0,1,1,1,1
5389-ffvkb,1,1,1,0,1,fiber optic,0,0,2.08,25,0,0,0,1,1,1
8444-wridw,0,0,1,1,1,fiber optic,0,1,45.59,24,0,0,0,0,0,0
5868-ywpdw,1,1,1,0,1,fiber optic,0,1,40.44,25,0,0,0,1,0,1
1273-mteti,0,0,1,1,1,fiber optic,0,0,12.86,4,1,0,0,1,0,1
5480-hprrx,0,0,0,0,1,dsl,0,0,0.0,30,0,0,0,0,0,1
7234-fecyn,0,0,1,1,1,fiber optic,0,0,43.98,27,1,0,1,1,0,1
1400-mmyxy,1,1,1,1,1,fiber optic,0,1,41.3,2,1,0,1,1,0,1
7142-hvgbg,1,1,1,1,1,fiber optic,0,1,17.43,26,1,0,1,1,0,1
1564-ntyxf,0,0,1,1,1,fiber optic,0,0,4.45,25,0,0,0,1,0,1
0886-qgenl,1,1,1,0,1,fiber optic,1,0,45.82,13,1,0,1,1,0,1
8685-whqpw,0,0,1,1,1,fiber optic,0,0,5.09,23,0,0,0,0,0,0
7240-fqlhe,1,1,1,1,1,fiber optic,0,0,25.27,15,0,1,1,1,0,1
6664-fpdac,0,0,1,1,1,fiber optic,0,1,19.46,28,1,1,1,1,0,1
0786-vssud,0,0,0,0,1,dsl,0,1,0.0,24,0,0,1,0,0,1
6583-qgcsi,1,1,1,1,1,fiber optic,0,1,37.12,4,0,0,1,0,0,0
0723-drclg,1,1,1,1,1,fiber optic,0,0,31.27,11,0,0,0,0,0,0
6894-lfhly,0,0,1,1,1,fiber optic,0,0,8.35,23,0,0,0,0,0,1
8361-ltmkd,0,0,1,1,1,fiber optic,0,0,10.61,8,0,0,0,0,0,0
3841-nfecx,1,3,1,1,1,fiber optic,1,1,47.02,12,1,1,0,0,0,1
4929-xihvw,1,10,1,0,1,fiber optic,0,0,33.1,11,1,0,1,1,0,0
3413-bmnze,0,0,1,0,1,dsl,0,0,11.89,12,0,0,0,0,0,1
8012-soudq,0,0,1,1,1,fiber optic,0,1,12.58,26,0,0,1,0,0,1
6575-suvoi,1,9,1,1,1,dsl,1,0,30.6,2,0,1,1,0,0,1
1891-qrqsa,1,9,1,1,1,fiber optic,1,0,16.33,10,1,1,1,1,0,1
2673-cxqeu,0,0,1,1,1,fiber optic,1,1,47.13,29,1,0,1,1,0,1
2424-wvhpl,0,0,1,0,1,fiber optic,0,0,27.65,2,0,1,0,0,0,1
2639-ugmaz,0,0,0,0,1,dsl,1,1,0.0,20,0,0,1,1,1,1
3146-msegf,1,1,1,1,1,dsl,1,1,20.48,6,1,1,1,1,1,1
9058-hrzsv,1,2,1,0,1,fiber optic,1,1,38.32,25,1,0,0,1,1,1
4522-akylr,0,0,1,0,1,dsl,0,1,10.51,20,1,0,0,0,0,1
0221-wmxnq,0,0,1,0,1,fiber optic,1,0,36.4,29,0,0,0,0,0,1
7529-zdfxi,1,1,1,1,1,fiber optic,0,1,36.66,9,0,0,0,1,0,1
3197-arfoy,0,0,1,0,1,fiber optic,1,1,7.95,12,0,1,1,1,0,0
4716-hhkqh,1,3,1,1,1,fiber optic,0,1,27.56,3,0,1,1,1,0,1
3179-gbrwv,1,5,1,0,1,dsl,1,1,42.95,30,0,0,0,1,0,1
4847-tajyi,0,0,1,0,1,fiber optic,0,0,8.06,19,0,0,1,1,0,1
3167-snqpl,1,9,1,1,1,fiber optic,0,1,28.3,27,0,0,1,1,0,1
2799-arnlo,0,0,1,0,1,fiber optic,0,0,9.56,13,0,0,0,0,0,1
5701-yvsvf,1,9,1,0,1,fiber optic,0,0,29.15,2,0,1,1,0,0,1
5697-gombf,1,3,0,0,1,dsl,0,0,0.0,58,0,0,1,0,0,0
2739-cacdq,0,0,1,1,1,fiber optic,0,0,1.06,25,1,0,0,0,0,1
6035-bxtty,0,0,1,0,1,dsl,0,1,19.92,14,0,1,0,0,0,0
0021-ikxgc,0,0,1,1,1,fiber optic,0,0,7.77,22,0,0,0,0,0,1
4654-dlamq,1,9,1,0,1,fiber optic,1,1,3.76,11,1,0,0,1,0,1
4115-nzrks,0,0,1,0,1,fiber optic,0,0,16.36,28,0,0,1,1,0,1
3351-ngxyi,0,0,1,1,1,dsl,1,0,9.72,29,0,0,0,0,0,1
8204-yjcla,1,1,0,0,1,dsl,1,1,0.0,24,1,1,1,1,0,1
9774-nrnau,1,5,1,1,1,dsl,0,1,33.57,21,1,1,1,1,0,1
3951-njcvi,1,10,1,1,1,fiber optic,0,0,42.29,10,0,0,1,1,0,0
0177-pxbat,1,7,1,1,1,fiber optic,1,0,25.15,20,1,1,1,1,0,1
0111-klbqg,1,9,1,0,1,fiber optic,0,1,31.86,23,0,0,1,1,1,1
1996-dbmus,1,10,1,0,1,fiber optic,0,0,12.6,21,0,0,0,0,0,1
2806-mlnti,1,4,1,1,1,fiber optic,0,1,29.15,9,1,0,1,1,1,1
5628-rkifk,0,0,1,1,1,fiber optic,1,0,24.84,14,0,0,1,1,1,1
5760-wrahc,0,0,1,0,1,dsl,1,0,49.98,28,1,1,0,1,1,1
1480-bkxga,1,5,1,1,1,fiber optic,1,1,21.37,13,1,1,1,1,1,0
9076-axyik,1,2,1,1,1,fiber optic,0,0,20.19,8,1,1,1,1,1,1
3780-ddgse,1,6,1,0,1,dsl,0,1,14.19,17,0,1,1,1,1,1
4612-ssvhj,0,0,1,0,1,fiber optic,0,0,23.18,21,0,0,0,1,1,1
5756-ozrio,1,9,1,1,1,dsl,0,1,34.24,20,0,0,0,1,1,1
4513-cxyix,1,4,1,1,1,fiber optic,1,0,43.99,17,0,0,0,0,0,1
4332-muoez,1,1,1,0,1,fiber optic,1,0,32.54,5,1,1,0,1,0,1
6705-lxorm,1,1,1,0,1,fiber optic,0,0,5.42,23,0,0,0,0,0,1
0356-obmac,0,0,1,1,1,fiber optic,0,1,17.33,16,1,1,1,0,0,1
1297-vqdrp,0,0,1,1,1,fiber optic,0,0,32.11,12,1,1,1,1,0,0
4676-mquea,1,9,1,1,1,fiber optic,1,1,14.49,17,1,0,1,0,0,1
7025-wcbne,0,0,1,1,1,dsl,0,1,14.78,10,0,1,0,0,0,1
6522-yrbxd,1,3,1,1,1,fiber optic,1,1,20.44,18,0,0,0,1,0,1
6689-vrrtk,0,0,1,1,1,fiber optic,1,1,49.75,2,1,0,1,1,0,1
7134-mjpdy,0,0,1,1,1,fiber optic,0,0,11.63,5,1,1,1,1,0,0
6797-ucjhz,1,7,1,1,1,fiber optic,0,1,25.51,15,1,0,1,1,0,1
2469-dtsgx,0,0,1,1,1,fiber optic,0,1,44.81,14,1,1,1,1,0,1
4908-xaxay,0,0,1,0,1,fiber optic,0,1,47.72,21,1,0,0,1,0,1
3509-gwqgf,0,0,1,0,1,fiber optic,0,0,31.73,13,0,0,0,0,0,0
3729-owrvl,0,0,1,1,1,fiber optic,1,0,44.23,27,1,1,1,1,0,1
7251-ljbqn,0,0,1,1,1,fiber optic,0,0,28.54,24,1,1,1,1,0,1
9978-hycin,1,1,1,0,1,fiber optic,0,1,42.29,22,0,0,1,0,0,0
8329-utmvm,0,0,1,1,1,fiber optic,0,1,34.39,19,0,1,1,1,0,1
6952-omnwb,1,7,1,1,1,fiber optic,0,0,34.31,15,1,0,0,0,0,1
1307-tvufb,0,0,1,1,1,fiber optic,0,1,13.51,19,0,0,0,0,0,1
2499-ajyua,1,8,1,1,1,fiber optic,0,1,15.85,2,1,1,1,1,0,1
6919-elbgl,1,3,1,1,1,fiber optic,1,1,21.38,2,1,1,1,1,0,1
3966-hrmza,0,0,1,0,1,fiber optic,0,0,41.44,13,1,0,0,0,0,0
5671-rqrlp,1,4,1,1,1,fiber optic,0,0,16.87,3,0,0,0,0,0,1
2123-ageen,0,0,1,0,1,fiber optic,0,0,26.29,20,1,0,1,0,0,0
1258-ymznm,0,0,1,1,1,fiber optic,1,1,35.76,4,1,0,1,1,0,1
6259-wjqlc,0,0,1,1,1,fiber optic,0,0,1.12,5,1,0,0,0,0,1
7508-smhxl,0,0,1,1,1,fiber optic,0,1,1.67,21,0,0,1,0,0,1
3956-cjust,0,0,1,0,1,fiber optic,1,0,17.62,25,0,0,0,0,0,0
4824-gucby,0,0,1,0,1,fiber optic,1,1,23.43,22,0,0,0,0,0,1
6630-ujzmy,1,10,1,1,1,fiber optic,0,0,14.34,14,0,0,1,0,0,1
9904-ehevj,1,9,1,1,1,fiber optic,0,0,5.73,30,1,0,1,0,0,1
2826-dxlqo,1,10,0,0,1,dsl,1,0,0.0,13,0,0,0,0,0,1
9489-utfka,1,9,1,0,1,dsl,1,0,22.4,23,0,0,1,0,0,1
4849-pyrlq,0,0,1,1,1,dsl,1,0,37.3,8,1,1,0,1,0,1
8242-soquo,0,0,1,0,1,fiber optic,0,1,14.22,4,0,0,1,0,0,1
7460-itwwp,1,5,1,0,1,fiber optic,0,0,40.85,24,1,0,0,1,0,1
7868-tmwmz,1,2,1,0,1,fiber optic,1,1,24.62,30,1,1,1,1,0,1
4829-zljtk,1,5,1,1,1,fiber optic,1,1,15.23,2,1,0,1,1,0,1
8883-grdwq,0,0,1,0,1,dsl,1,0,22.31,21,0,1,0,0,0,1
1751-ncdli,1,6,1,1,1,fiber optic,0,0,4.2,22,1,0,1,1,0,1
2176-lvpnx,0,0,1,1,1,dsl,1,1,37.39,22,1,1,1,1,0,0
3452-abwrl,0,0,1,1,1,fiber optic,0,0,44.08,20,0,0,1,0,0,1
1779-pwpmg,1,1,1,1,1,fiber optic,1,1,4.59,27,1,1,1,1,0,1
2460-ngxbj,1,8,1,1,1,fiber optic,0,0,28.64,22,0,0,0,0,0,1
5268-dsmnq,1,5,1,1,1,fiber optic,0,1,11.41,25,1,0,1,0,0,1
6242-mbhpk,1,1,1,0,1,fiber optic,1,0,41.88,12,0,0,1,1,1,1
4782-osfxz,1,1,1,1,1,dsl,1,1,37.53,24,1,1,0,1,1,1
1641-rqday,1,1,1,1,1,fiber optic,0,1,49.21,19,0,0,1,1,0,1
5461-qkntn,1,1,1,1,1,fiber optic,0,1,4.59,5,0,1,1,0,0,1
8089-uzwlx,0,0,1,1,1,fiber optic,0,0,47.86,16,1,0,1,1,0,1
4468-kazhe,1,1,1,0,1,dsl,0,1,8.98,16,0,0,0,1,0,1
1543-lllft,1,2,1,1,1,fiber optic,0,1,2.19,8,1,1,1,0,0,1
9220-znkji,1,5,1,0,1,fiber optic,0,0,33.21,4,1,1,1,0,0,1
1004-noznr,0,0,1,0,1,fiber optic,1,0,10.57,28,0,0,1,1,0,1
1251-stysz,0,0,1,1,1,fiber optic,1,0,8.75,4,0,0,0,0,0,0
9681-kygyb,1,5,1,1,1,fiber optic,1,1,26.0,16,1,0,0,0,0,1
7005-cyuil,1,2,1,0,1,fiber optic,1,1,12.26,3,1,1,1,0,0,1
2388-laesq,1,3,1,1,1,fiber optic,1,1,28.72,25,1,1,1,1,0,1
6729-gdngc,0,0,1,0,1,fiber optic,0,0,21.49,4,0,0,1,0,0,1
4238-hfhsn,1,4,1,1,1,fiber optic,0,1,26.55,2,0,0,0,0,0,1
2692-bucfv,0,0,1,0,1,fiber optic,0,1,6.59,21,1,0,1,1,0,0
8752-ghjfu,1,7,1,1,1,fiber optic,1,1,36.6,10,1,1,0,0,0,1
9052-vkduw,1,8,1,1,1,fiber optic,1,1,15.3,29,1,0,1,1,0,1
2480-ejwyp,1,5,1,1,1,fiber optic,0,1,45.37,28,0,0,1,1,0,1
0222-cnvpt,0,0,0,0,1,dsl,1,0,0.0,19,0,0,1,1,1,1
6048-uwkal,1,2,1,1,1,fiber optic,0,1,19.39,13,0,1,1,1,1,1
9290-shcmb,0,0,1,0,1,fiber optic,0,0,26.68,24,1,0,1,1,1,1
2277-bkjkn,1,6,1,0,1,fiber optic,0,1,22.0,27,1,0,1,1,1,1
1728-cxqbe,1,9,1,1,1,fiber optic,0,1,23.33,29,1,0,0,1,0,1
0481-sumcb,0,0,1,1,1,fiber optic,0,0,34.12,15,1,0,1,1,0,1
2811-povex,1,4,1,0,1,fiber optic,0,1,2.03,53,1,0,0,1,0,1
9957-yodkz,1,4,1,1,1,fiber optic,0,0,16.87,17,1,0,0,0,0,0
3223-dwfio,0,0,1,0,1,fiber optic,0,0,30.11,25,0,0,0,0,0,1
3292-pbzej,0,0,1,1,1,fiber optic,0,1,2.63,13,1,1,1,1,0,0
0993-osgpt,1,2,1,0,1,dsl,0,1,40.55,20,1,1,0,0,0,1
7108-dgvuu,1,4,1,1,1,dsl,0,1,30.3,18,1,0,0,1,0,0
8152-uobny,0,0,1,1,1,fiber optic,0,1,10.6,14,0,1,1,1,0,1
6374-ntqlp,1,4,1,0,1,fiber optic,1,0,16.82,25,1,1,1,1,0,0
6267-dcffz,1,8,1,1,1,fiber optic,0,1,47.75,27,0,0,1,0,0,1
7426-weijx,1,10,1,1,1,fiber optic,1,0,18.23,11,0,0,0,0,0,1
3761-flyzi,1,4,1,1,1,fiber optic,0,1,48.53,9,1,0,1,1,0,1
1060-entof,1,3,1,1,1,fiber optic,1,1,2.67,25,1,1,0,1,0,1
0999-qxnsa,0,0,1,0,1,dsl,0,0,41.14,17,0,0,0,0,0,1
9365-srsze,0,0,1,0,1,fiber optic,0,0,30.49,16,0,0,0,0,0,1
4918-fyjnt,1,4,1,1,1,fiber optic,0,1,22.74,21,1,1,0,0,0,1
4854-cidcf,0,0,1,0,1,fiber optic,0,0,46.65,25,1,0,0,0,0,1
3280-mrdof,0,0,1,1,1,dsl,0,0,19.92,30,1,1,1,0,0,1
6407-utslv,0,0,1,0,1,fiber optic,0,1,32.98,14,0,0,1,0,0,1
5935-fccnb,0,0,1,1,1,fiber optic,0,0,32.19,11,0,0,1,1,1,1
9705-iovqq,1,10,1,1,1,fiber optic,0,1,4.51,22,0,0,1,1,1,1
1320-rehcs,0,0,1,1,1,fiber optic,0,1,23.04,25,1,1,1,1,1,1
2057-boykm,1,10,1,1,1,fiber optic,1,1,28.09,20,1,1,0,0,0,1
0134-xwxce,0,0,1,0,1,dsl,0,0,7.72,17,1,1,1,1,1,1
2307-fynnl,0,0,1,1,1,fiber optic,1,0,4.4,10,1,1,1,1,1,1
2519-lbnql,1,2,1,1,1,fiber optic,0,1,22.95,15,1,0,1,1,1,1
8623-ulfnq,0,0,1,1,1,dsl,0,0,12.09,15,0,1,0,1,1,1
7789-hksbs,1,2,1,1,1,fiber optic,1,0,35.38,7,1,0,1,1,1,1
2070-xymfh,0,0,1,1,1,fiber optic,0,0,8.72,18,1,0,0,0,0,1
5663-qbgis,0,0,1,1,1,fiber optic,0,1,44.61,30,0,0,1,1,1,1
3402-xriuo,1,5,1,1,1,dsl,1,1,17.22,25,0,1,0,0,0,1
8058-dmyru,0,0,1,1,1,fiber optic,0,1,18.58,14,0,0,0,1,0,1
3537-rybhh,1,1,1,1,1,dsl,1,1,46.77,24,1,0,0,0,0,1
0523-vngtf,0,0,0,0,1,dsl,0,1,0.0,23,1,1,1,0,0,1
7064-frrsw,0,0,1,1,1,fiber optic,0,1,5.87,2,0,0,1,1,0,1
1636-ntnco,0,0,0,0,1,dsl,0,1,0.0,10,0,0,1,1,0,1
3219-jqrsl,1,1,1,1,1,dsl,1,1,24.44,13,1,1,1,1,0,1
1845-csbrz,1,7,1,1,1,fiber optic,0,0,40.19,27,0,0,1,0,0,1
5692-icxlw,0,0,1,1,1,fiber optic,0,1,46.71,24,0,0,1,0,0,0
7020-ozkxz,0,0,1,0,1,fiber optic,0,0,24.96,9,1,0,0,0,0,1
0308-giqjt,0,0,1,1,1,fiber optic,0,1,6.1,9,0,1,1,1,0,1
8775-erlnb,1,7,1,1,1,fiber optic,0,0,17.84,20,0,0,0,0,0,1
8309-ieyjd,0,0,1,0,1,fiber optic,0,0,32.61,27,0,0,0,0,0,0
6557-bzxlq,0,0,1,0,1,fiber optic,0,0,22.9,24,0,0,0,0,0,1
4832-vrbmr,1,1,1,1,1,fiber optic,0,1,16.65,5,1,0,1,1,1,1
7901-tbkjx,0,0,1,1,1,fiber optic,0,0,5.19,16,1,0,1,1,0,0
9919-fzded,1,1,1,1,1,dsl,1,1,17.3,23,1,0,1,1,0,1
7206-pqbbz,1,7,1,0,1,fiber optic,0,0,24.42,29,0,0,0,0,0,1
4079-vtglk,1,7,1,1,1,dsl,0,0,40.5,8,1,0,1,1,0,1
2931-vuvjn,0,0,1,1,1,fiber optic,1,1,19.14,13,1,1,0,0,0,0
2878-rmwxy,1,5,1,1,1,fiber optic,1,1,28.5,5,1,0,0,1,0,1
7375-wmvmt,1,2,1,0,1,fiber optic,0,1,1.23,9,1,1,0,1,0,1
7622-fwgew,1,8,1,0,1,dsl,1,1,31.68,30,1,1,1,1,0,1
0380-neavx,0,0,1,0,1,fiber optic,0,1,35.0,12,1,0,1,1,0,1
8495-ljdfo,0,0,1,1,1,fiber optic,1,0,22.86,24,1,1,1,1,0,1
1302-uhbdd,0,0,1,0,1,fiber optic,0,0,48.46,23,0,0,1,1,0,1
3597-yaszg,1,3,1,1,1,fiber optic,0,1,39.34,13,0,1,1,1,0,1
3420-zdbma,0,0,1,0,1,fiber optic,0,0,17.13,9,0,0,0,0,0,1
3398-gcpmu,1,4,1,1,1,dsl,1,1,5.77,24,1,1,1,1,0,1
1013-qcwam,0,0,1,1,1,fiber optic,0,1,28.06,20,0,0,1,1,0,1
0336-pikei,1,7,1,0,1,dsl,1,1,5.27,9,1,1,1,0,0,0
7322-ocwhc,1,10,1,1,1,fiber optic,1,1,1.34,30,1,1,0,0,0,1
0093-exyql,0,0,1,0,1,fiber optic,0,0,44.14,23,0,0,1,1,0,1
0015-uocoj,0,0,1,0,1,dsl,1,0,10.53,21,0,0,0,0,0,1
2754-sdjrd,0,0,1,1,1,fiber optic,0,0,39.86,23,0,1,1,1,1,1
4706-dgahw,0,0,1,0,1,dsl,0,0,49.34,15,0,0,0,0,0,1
8552-obvru,1,6,1,0,1,fiber optic,1,0,13.4,75,1,1,1,1,1,1
9776-ojuzi,0,0,1,1,1,fiber optic,0,1,32.41,21,1,0,1,0,0,1
0869-paprp,1,4,1,0,1,fiber optic,0,0,46.24,4,1,0,1,0,0,1
4238-jsswh,1,1,1,1,1,fiber optic,0,0,45.13,10,1,0,1,1,1,1
9121-phqsr,1,6,1,1,1,fiber optic,0,0,48.41,6,0,0,1,0,0,1
9796-mvyxx,0,0,0,0,1,dsl,1,0,0.0,24,1,1,0,0,0,1
7268-igmfd,0,0,1,1,1,fiber optic,0,0,1.92,25,1,1,1,0,0,1
0013-smeoe,1,1,1,0,1,fiber optic,1,1,9.96,14,1,1,1,1,1,1
2573-gyruu,1,1,1,1,1,fiber optic,0,0,25.19,22,1,0,0,1,1,1
6486-lhtma,1,1,1,1,1,fiber optic,0,0,44.26,22,1,0,1,0,0,1
4083-bfnyk,1,1,1,1,1,fiber optic,1,1,49.82,27,0,0,0,1,1,0
0141-yeays,0,0,1,1,1,fiber optic,0,1,2.97,4,1,0,0,0,0,1
9603-oaihc,0,0,1,0,1,fiber optic,0,0,2.97,5,0,0,0,0,0,1
8406-lnmhf,1,10,1,0,1,fiber optic,1,1,4.21,21,1,0,0,0,0,1
9050-ikdza,0,0,1,0,1,fiber optic,0,0,24.95,22,0,0,1,0,0,1
1197-bvmvg,0,0,1,1,1,fiber optic,0,0,4.29,7,0,0,0,0,0,1
7516-gmhuv,1,1,1,1,1,fiber optic,1,0,40.9,8,1,0,1,1,1,1
7016-nvric,1,10,1,0,1,fiber optic,1,0,32.03,16,1,0,0,1,1,1
2000-dhjuy,1,1,1,1,1,dsl,1,1,18.67,21,1,1,1,1,1,1
9796-bpkiw,0,0,1,0,1,fiber optic,0,0,42.53,6,0,0,0,0,0,1
7748-umtrk,0,0,1,1,1,fiber optic,0,0,37.42,17,0,1,1,1,1,1
6463-mvyry,0,0,1,0,1,dsl,1,0,11.23,30,1,1,1,0,0,1
4526-zjjtm,1,1,1,0,1,fiber optic,0,1,19.44,4,1,0,0,1,1,1
5315-ckeqk,1,1,1,1,1,dsl,0,0,4.71,21,0,0,0,0,0,0
0907-hqnts,1,8,1,1,1,fiber optic,1,1,46.2,14,1,1,1,1,0,1
8250-znggw,0,0,1,0,1,dsl,1,1,43.99,27,0,1,0,0,0,0
8166-orchu,1,10,1,0,1,fiber optic,1,1,44.54,18,0,1,0,1,0,1
8628-mfkax,1,6,1,1,1,fiber optic,1,1,14.75,16,1,1,1,1,0,1
9508-ilzdg,0,0,1,1,1,fiber optic,0,1,14.23,13,0,1,1,0,0,1
4295-yuret,1,8,1,0,1,dsl,1,0,5.93,19,0,1,1,1,0,0
7693-qpefs,0,0,1,1,1,fiber optic,0,0,42.19,11,0,0,0,0,0,1
0924-bjcrc,1,6,1,1,1,fiber optic,0,1,24.68,19,0,0,0,1,0,0
5533-nhfrf,0,0,0,0,1,dsl,0,1,0.0,26,0,1,0,1,0,1
4360-qrave,0,0,0,0,1,dsl,0,1,0.0,29,1,0,0,0,0,1
8433-wpjtv,1,8,1,1,1,fiber optic,0,0,1.58,27,1,1,1,1,0,1
5387-asznz,0,0,1,1,1,dsl,1,1,36.48,5,0,1,0,0,0,1
2277-djjdl,1,5,1,1,1,fiber optic,0,0,10.4,5,0,1,1,1,0,0
6963-ezqee,1,4,1,1,1,dsl,1,1,40.94,8,1,1,1,1,0,1
2452-kdrrh,0,0,1,1,1,fiber optic,0,0,38.85,19,1,0,1,1,0,1
7923-iyjwy,0,0,1,1,1,fiber optic,1,1,44.56,29,1,1,1,1,0,0
1658-tjvoa,0,0,1,0,1,fiber optic,1,0,12.67,20,0,0,0,0,0,1
0674-dgmaq,1,9,1,1,1,fiber optic,0,1,43.54,3,1,0,0,1,0,1
7740-btpux,1,7,1,1,1,fiber optic,0,1,12.91,21,1,1,1,1,0,1
