customer_id,contract_type,has_paperless_billing,payment_method,monthly_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
8808-eleho,month-to-month,1,bank withdrawal,81.25,585.95,0.0,0.0,40.16,626.11
9058-cbreo,month-to-month,0,credit card,50.55,50.55,0.0,0.0,22.56,73.11
8063-gbatb,month-to-month,1,bank withdrawal,85.25,2287.25,0.0,0.0,841.59,3128.84
1069-xaiem,month-to-month,1,bank withdrawal,85.05,85.05,0.0,0.0,16.37,101.42
6987-xqsjt,month-to-month,1,bank withdrawal,79.5,4370.25,0.0,0.0,2471.58,6841.83
0722-troqr,month-to-month,1,bank withdrawal,74.9,321.75,0.0,0.0,104.92,426.67
6402-zfppi,month-to-month,1,credit card,102.8,2660.2,0.0,0.0,912.5,3572.7
9965-yokzb,month-to-month,1,bank withdrawal,83.85,790.15,0.0,0.0,90.36,880.51
0504-hhapi,month-to-month,0,credit card,88.3,2467.75,0.0,0.0,457.38,2925.13
3791-lgqcy,month-to-month,1,bank withdrawal,100.65,5688.05,0.0,130.0,1893.36,7711.41
8166-zztfs,two year,1,bank withdrawal,80.55,5265.1,0.0,0.0,1432.2,6697.3
2956-ggucq,month-to-month,1,bank withdrawal,78.85,1772.25,0.0,0.0,49.2,1821.45
2778-oclgr,month-to-month,0,bank withdrawal,39.1,971.3,0.0,0.0,0.0,971.3
7067-ksazt,one year,1,bank withdrawal,106.25,6979.8,0.0,0.0,1214.85,8194.65
9300-agznl,month-to-month,1,bank withdrawal,94.0,94.0,0.0,0.0,21.85,115.85
1112-cunao,month-to-month,0,bank withdrawal,89.85,1424.95,0.0,0.0,64.2,1489.15
3389-ygyai,month-to-month,1,bank withdrawal,105.5,829.55,0.0,0.0,361.28,1190.83
3070-dveyc,month-to-month,0,credit card,73.75,545.15,0.0,0.0,226.8,771.95
5707-orndz,month-to-month,0,bank withdrawal,54.55,494.05,0.0,0.0,22.05,516.1
8696-jkznu,month-to-month,1,bank withdrawal,76.25,2841.55,0.0,0.0,997.15,3838.7
2055-pdadh,month-to-month,1,bank withdrawal,70.4,204.7,0.0,0.0,6.78,211.48
2302-antdp,month-to-month,0,bank withdrawal,117.45,5438.9,0.0,0.0,2065.92,7504.82
5233-geeax,month-to-month,1,bank withdrawal,29.4,221.9,0.0,0.0,0.0,221.9
7137-rylpp,month-to-month,1,bank withdrawal,85.7,3171.15,0.0,0.0,1724.57,4895.72
3957-lxolk,month-to-month,1,bank withdrawal,106.15,3152.5,0.0,0.0,270.76,3423.26
2718-gaxqd,month-to-month,0,bank withdrawal,46.0,181.6,0.0,0.0,168.52,350.12
7480-qnvzj,month-to-month,1,bank withdrawal,95.7,4816.7,0.0,0.0,946.0,5762.7
7124-ugsur,one year,1,credit card,104.4,6405.0,0.0,0.0,2141.71,8546.71
1862-skory,month-to-month,1,bank withdrawal,39.3,1637.4,0.0,0.0,0.0,1637.4
4816-jbhov,month-to-month,1,bank withdrawal,44.7,93.7,0.0,0.0,82.86,176.56
3247-zvouo,month-to-month,0,bank withdrawal,85.55,851.75,0.0,0.0,60.1,911.85
1268-asbga,month-to-month,1,credit card,85.35,1375.15,0.0,0.0,158.88,1534.03
4713-lzdrv,month-to-month,1,bank withdrawal,79.6,195.05,0.0,0.0,63.82,258.87
4325-nfskc,month-to-month,1,bank withdrawal,90.6,1660.0,0.0,0.0,534.28,2194.28
6502-hcjti,month-to-month,1,credit card,94.7,673.1,0.0,0.0,67.9,741.0
8258-gstjk,month-to-month,1,bank withdrawal,77.0,237.75,0.0,0.0,145.02,382.77
2995-uprys,one year,1,credit card,99.2,4062.2,0.0,0.0,790.4,4852.6
6686-ypghk,month-to-month,0,credit card,85.5,4042.3,0.0,50.0,1719.26,5811.56
8020-bwhyl,month-to-month,1,credit card,75.3,1147.45,0.0,0.0,119.85,1267.3
6892-xpfpu,month-to-month,1,bank withdrawal,104.25,2433.9,0.0,0.0,1194.24,3628.14
8010-ezlou,month-to-month,1,bank withdrawal,80.2,1217.25,0.0,0.0,181.2,1398.45
8062-ybdoe,month-to-month,1,bank withdrawal,69.65,69.65,0.0,0.0,7.23,76.88
3672-yitqd,month-to-month,1,bank withdrawal,84.1,3021.6,0.0,0.0,1139.4,4161.0
8988-ecpjr,month-to-month,1,credit card,79.6,2718.3,0.0,0.0,878.56,3596.86
3776-ektkm,month-to-month,1,bank withdrawal,36.45,36.45,0.0,0.0,0.0,36.45
0643-oklrp,month-to-month,0,bank withdrawal,80.35,3825.85,0.0,90.0,1800.57,5716.42
9381-ndkme,month-to-month,1,credit card,40.65,933.3,0.0,0.0,0.0,933.3
8327-lzkas,one year,1,bank withdrawal,107.55,4533.9,0.0,140.0,595.12,5269.02
1075-bgwoh,month-to-month,1,bank withdrawal,98.75,1587.55,0.0,0.0,242.56,1830.11
8485-gjcdn,month-to-month,1,credit card,69.05,318.5,0.0,0.0,150.25,468.75
6029-wtipc,month-to-month,1,bank withdrawal,101.1,3744.05,0.0,0.0,1408.22,5152.27
3317-hrtnn,month-to-month,0,bank withdrawal,45.7,198.0,0.0,0.0,0.0,198.0
5569-ouicf,month-to-month,1,credit card,101.3,2812.2,0.0,0.0,460.04,3272.24
5747-pmbsq,month-to-month,1,credit card,92.5,934.1,0.0,100.0,111.2,1145.3
2982-ihmft,month-to-month,1,credit card,74.45,74.45,0.0,0.0,39.61,114.06
5143-egqfk,month-to-month,1,bank withdrawal,29.65,291.4,0.0,110.0,0.0,401.4
6168-wfvvf,month-to-month,1,bank withdrawal,70.3,235.5,0.0,0.0,16.62,252.12
7450-nwrtr,month-to-month,1,bank withdrawal,99.45,1200.15,0.0,0.0,262.68,1462.83
6005-obzph,month-to-month,1,bank withdrawal,89.15,2277.65,0.0,0.0,236.34,2513.99
7000-wcevq,month-to-month,1,credit card,61.6,1174.35,0.0,0.0,542.2,1716.55
5959-belxa,month-to-month,1,credit card,96.15,3019.25,0.0,0.0,814.4,3833.65
2506-tnfco,month-to-month,1,bank withdrawal,69.55,69.55,0.0,0.0,12.46,82.01
6060-drtnl,month-to-month,1,credit card,84.85,415.55,0.0,20.0,136.75,572.3
8473-vuvjn,month-to-month,1,bank withdrawal,73.65,73.65,0.0,0.0,39.88,113.53
0196-vulgz,month-to-month,1,bank withdrawal,84.35,474.9,0.0,0.0,172.26,647.16
1976-cfocs,month-to-month,0,bank withdrawal,46.0,46.0,0.0,0.0,7.74,53.74
4631-oacrm,month-to-month,1,bank withdrawal,79.4,1156.1,0.0,0.0,258.45,1414.55
3755-jbmnh,month-to-month,1,bank withdrawal,71.8,1167.8,0.0,0.0,734.4,1902.2
6345-ulyrw,one year,0,credit card,88.4,3912.9,0.0,0.0,1083.28,4996.18
0013-exchz,month-to-month,1,credit card,83.9,267.4,0.0,0.0,22.14,289.54
5550-vfrlc,month-to-month,1,bank withdrawal,69.85,69.85,0.0,40.0,43.45,153.3
2657-almwy,month-to-month,0,bank withdrawal,84.95,2169.75,0.0,0.0,474.76,2644.51
6284-ahooq,month-to-month,1,bank withdrawal,90.5,1910.6,0.0,0.0,1014.42,2925.02
2460-fpsyh,month-to-month,1,bank withdrawal,55.8,2109.35,0.0,80.0,0.0,2189.35
5028-htljb,month-to-month,0,credit card,20.05,20.05,0.0,0.0,19.87,39.92
0875-cabnr,month-to-month,1,credit card,84.6,865.55,0.0,0.0,168.5,1034.05
6982-uqzly,month-to-month,1,credit card,20.85,20.85,0.0,0.0,22.86,43.71
0193-eszxp,one year,1,credit card,105.5,6205.5,0.0,0.0,982.52,7188.02
4369-htuif,month-to-month,1,bank withdrawal,85.15,503.6,0.0,0.0,176.46,680.06
5287-qwlky,month-to-month,1,credit card,105.1,7548.1,0.0,0.0,3170.86,10718.96
1891-uawwu,month-to-month,0,bank withdrawal,90.8,1951.0,0.0,0.0,95.4,2046.4
3096-jrdso,month-to-month,1,bank withdrawal,104.3,2867.75,0.0,0.0,275.13,3142.88
2398-ypmur,month-to-month,1,bank withdrawal,70.15,916.75,0.0,90.0,492.18,1498.93
1265-xtecc,one year,1,credit card,96.55,6581.9,0.0,0.0,134.64,6716.54
4871-jtkjf,month-to-month,1,bank withdrawal,69.65,69.65,0.0,0.0,31.13,100.78
1415-yfwlt,month-to-month,1,bank withdrawal,89.3,89.3,0.0,0.0,30.23,119.53
3500-rmzlt,month-to-month,1,credit card,96.3,1426.75,0.0,150.0,286.65,1863.4
1363-txlsl,month-to-month,1,bank withdrawal,70.3,70.3,0.0,0.0,39.1,109.4
7136-rvdtz,one year,1,bank withdrawal,45.25,3264.45,0.0,0.0,0.0,3264.45
6927-wtfiv,month-to-month,0,credit card,71.3,1389.2,0.0,0.0,114.2,1503.4
3398-zouaa,month-to-month,1,bank withdrawal,69.1,1474.75,0.0,0.0,414.54,1889.29
4844-jjwuy,month-to-month,1,bank withdrawal,86.0,86.0,0.0,0.0,28.82,114.82
4785-qrjhc,one year,1,bank withdrawal,59.9,2816.65,0.0,150.0,0.0,2966.65
1965-aktsx,month-to-month,1,bank withdrawal,78.95,1101.85,0.0,0.0,229.04,1330.89
7248-vzqlc,month-to-month,1,bank withdrawal,85.2,3969.35,0.0,0.0,791.01,4760.36
0011-igkff,month-to-month,1,bank withdrawal,98.0,1237.85,0.0,0.0,361.66,1599.51
6496-slwhq,month-to-month,1,bank withdrawal,105.0,294.45,0.0,0.0,106.29,400.74
9912-gvseq,month-to-month,1,bank withdrawal,93.85,2381.55,0.0,0.0,241.28,2622.83
5383-mmtwc,month-to-month,1,bank withdrawal,84.0,613.4,0.0,0.0,368.4,981.8
6877-lgwxo,month-to-month,0,bank withdrawal,78.55,1422.65,0.0,0.0,89.64,1512.29
5167-gbfre,month-to-month,1,bank withdrawal,25.2,102.5,0.0,0.0,0.0,102.5
1324-nltje,month-to-month,0,credit card,55.0,757.1,0.0,0.0,257.85,1014.95
5567-wsele,month-to-month,1,bank withdrawal,94.6,279.55,0.0,0.0,96.93,376.48
6646-vrfol,month-to-month,1,bank withdrawal,103.85,5485.5,0.0,0.0,2086.08,7571.58
9090-sgqxl,month-to-month,1,bank withdrawal,105.3,7299.65,0.0,0.0,3207.56,10507.21
6595-ygxit,month-to-month,1,bank withdrawal,88.95,2291.2,0.0,0.0,1191.5,3482.7
9835-ziitk,one year,1,bank withdrawal,110.85,7491.75,0.0,0.0,3225.42,10717.17
5649-tjhov,month-to-month,0,bank withdrawal,36.5,1032.0,0.0,30.0,0.0,1062.0
9253-qxkbe,month-to-month,1,bank withdrawal,94.45,2653.65,0.0,0.0,181.25,2834.9
8775-lhdjh,month-to-month,1,bank withdrawal,90.6,90.6,0.0,0.0,13.02,103.62
3097-nqysn,month-to-month,1,credit card,86.85,156.35,0.0,40.0,8.38,204.73
3565-unocc,month-to-month,1,bank withdrawal,99.05,2952.85,0.0,0.0,647.57,3600.42
9190-mfjln,month-to-month,1,credit card,95.9,1777.9,0.0,0.0,622.63,2400.53
1095-judtc,month-to-month,1,bank withdrawal,95.05,4504.55,0.0,0.0,668.34,5172.89
5385-suiri,month-to-month,1,bank withdrawal,104.2,5568.35,0.0,0.0,1955.2,7523.55
6328-zpbgn,month-to-month,1,bank withdrawal,95.15,997.65,0.0,0.0,39.82,1037.47
2856-nnasm,month-to-month,1,mailed check,89.55,3856.75,0.0,0.0,1682.16,5538.91
6769-dybqn,month-to-month,0,bank withdrawal,85.0,3969.4,0.0,0.0,1691.88,5661.28
2446-beggb,month-to-month,1,bank withdrawal,98.25,560.6,0.0,0.0,284.1,844.7
1496-ggsuk,month-to-month,1,mailed check,25.7,25.7,0.0,0.0,0.0,25.7
3296-silra,month-to-month,1,mailed check,76.4,76.4,0.0,0.0,41.16,117.56
5180-uciiq,month-to-month,0,mailed check,40.05,880.2,0.0,0.0,0.0,880.2
1977-stdki,month-to-month,1,bank withdrawal,73.0,73.0,0.0,0.0,20.55,93.55
5813-uecbu,month-to-month,1,credit card,83.85,2716.3,0.0,0.0,1271.49,3987.79
4342-hentk,month-to-month,1,bank withdrawal,70.65,142.35,0.0,0.0,25.04,167.39
1597-lhync,month-to-month,1,bank withdrawal,95.0,2497.2,0.0,60.0,1238.38,3795.58
8651-enbzx,one year,1,bank withdrawal,106.0,6441.4,0.0,110.0,2063.4,8614.8
9286-dojgf,month-to-month,1,bank withdrawal,74.95,2869.85,0.0,0.0,599.64,3469.49
9661-mhumo,month-to-month,1,credit card,49.25,49.25,0.0,0.0,8.38,57.63
2720-wgkhp,month-to-month,1,bank withdrawal,94.0,181.7,0.0,0.0,41.98,223.68
9776-cluja,month-to-month,1,bank withdrawal,77.5,3807.35,0.0,0.0,911.37,4718.72
3551-huazh,month-to-month,1,bank withdrawal,74.4,74.4,0.0,0.0,11.08,85.48
8634-mphtr,month-to-month,1,bank withdrawal,100.05,4871.05,0.0,0.0,421.59,5292.64
2474-brucm,month-to-month,0,bank withdrawal,101.85,4086.3,0.0,0.0,114.0,4200.3
0616-atfgb,month-to-month,0,bank withdrawal,25.05,25.05,0.0,0.0,0.0,25.05
7235-nxzcp,month-to-month,1,mailed check,74.85,156.4,0.0,0.0,90.82,247.22
6661-hbgwl,month-to-month,1,bank withdrawal,104.75,4323.45,0.0,0.0,681.24,5004.69
9317-wzpgv,month-to-month,1,bank withdrawal,79.75,159.4,0.0,10.0,79.26,248.66
3621-ceovk,month-to-month,1,bank withdrawal,100.2,1369.8,0.0,0.0,658.14,2027.94
7632-mnyoy,one year,0,credit card,110.9,7432.05,0.0,0.0,653.4,8085.45
9248-ojykk,month-to-month,1,bank withdrawal,76.45,76.45,0.0,10.0,3.84,90.29
3398-fshon,month-to-month,1,bank withdrawal,91.3,1094.5,0.0,0.0,408.12,1502.62
3319-dwoep,month-to-month,1,bank withdrawal,95.75,573.75,0.0,0.0,287.4,861.15
0818-ocpzo,month-to-month,1,bank withdrawal,81.45,2122.05,0.0,0.0,1158.57,3280.62
1389-cxmlu,month-to-month,0,bank withdrawal,91.05,289.1,0.0,0.0,78.96,368.06
5561-nwevx,month-to-month,0,bank withdrawal,79.2,172.85,0.0,0.0,35.46,208.31
2272-qagfo,month-to-month,1,bank withdrawal,74.3,1096.25,0.0,0.0,490.98,1587.23
3768-nlubh,month-to-month,0,bank withdrawal,100.6,5746.15,0.0,0.0,2399.7,8145.85
7359-ssbjk,two year,1,credit card,70.2,4481.0,0.0,0.0,1863.68,6344.68
0685-mlyym,month-to-month,0,bank withdrawal,70.75,154.85,0.0,0.0,19.72,174.57
7957-ryhqd,month-to-month,1,credit card,79.2,3233.85,0.0,0.0,1794.4,5028.25
6230-bsuxy,month-to-month,1,bank withdrawal,85.0,85.0,0.0,0.0,42.5,127.5
3990-qykbe,month-to-month,1,bank withdrawal,92.5,3473.4,0.0,0.0,1826.69,5300.09
9274-cnfmo,month-to-month,0,bank withdrawal,74.95,308.7,0.0,0.0,112.44,421.14
3005-nfmta,month-to-month,1,bank withdrawal,98.8,5617.75,0.0,0.0,491.15,6108.9
5389-ffvkb,month-to-month,1,credit card,80.3,2483.05,0.0,0.0,66.56,2549.61
8444-wridw,month-to-month,1,credit card,80.45,5224.35,0.0,140.0,3008.94,8373.29
5868-ywpdw,month-to-month,1,bank withdrawal,84.2,519.15,0.0,0.0,242.64,761.79
1273-mteti,month-to-month,1,bank withdrawal,88.85,372.45,0.0,0.0,51.44,423.89
5480-hprrx,month-to-month,0,bank withdrawal,25.3,77.75,0.0,0.0,0.0,77.75
7234-fecyn,month-to-month,0,bank withdrawal,101.35,780.5,0.0,0.0,351.84,1132.34
1400-mmyxy,month-to-month,1,bank withdrawal,105.9,334.65,0.0,0.0,123.9,458.55
7142-hvgbg,month-to-month,1,bank withdrawal,103.0,4414.3,0.0,0.0,749.49,5163.79
1564-ntyxf,month-to-month,1,bank withdrawal,82.0,1127.2,0.0,0.0,57.85,1185.05
0886-qgenl,month-to-month,1,bank withdrawal,101.25,2754.45,0.0,0.0,1237.14,3991.59
8739-wwkdu,month-to-month,1,bank withdrawal,89.5,2196.15,0.0,0.0,461.5,2657.65
8685-whqpw,month-to-month,1,bank withdrawal,74.4,1692.6,0.0,0.0,111.98,1804.58
7240-fqlhe,month-to-month,0,bank withdrawal,99.75,1836.25,0.0,0.0,454.86,2291.11
6664-fpdac,one year,1,bank withdrawal,111.95,6418.9,0.0,0.0,1089.76,7508.66
0786-vssud,month-to-month,1,mailed check,39.0,679.85,0.0,0.0,0.0,679.85
6583-qgcsi,month-to-month,1,bank withdrawal,88.05,4367.35,0.0,100.0,1856.0,6323.35
1980-kxvpm,month-to-month,1,credit card,75.05,256.25,0.0,0.0,71.46,327.71
0723-drclg,month-to-month,1,bank withdrawal,74.45,74.45,0.0,10.0,31.27,115.72
6894-lfhly,month-to-month,1,bank withdrawal,75.75,75.75,0.0,0.0,8.35,84.1
8361-ltmkd,month-to-month,1,mailed check,74.4,306.6,0.0,20.0,42.44,369.04
3841-nfecx,two year,1,credit card,96.35,6766.95,0.0,0.0,3338.42,10105.37
4929-xihvw,one year,1,credit card,95.5,181.65,0.0,10.0,66.2,257.85
3413-bmnze,one year,0,bank withdrawal,45.25,45.25,0.0,0.0,11.89,57.14
8012-soudq,one year,1,bank withdrawal,90.25,3838.75,0.0,0.0,540.94,4379.69
6575-suvoi,one year,1,credit card,69.5,1752.65,0.0,0.0,765.0,2517.65
4667-qonea,one year,1,credit card,74.85,4456.35,0.0,0.0,2934.0,7390.35
5067-xjqfu,one year,1,bank withdrawal,108.45,7076.35,0.0,0.0,1438.14,8514.49
1891-qrqsa,two year,1,bank withdrawal,111.6,7099.0,0.0,0.0,1045.12,8144.12
2673-cxqeu,one year,0,bank withdrawal,110.5,6139.5,0.0,0.0,2639.28,8778.78
0191-zhskz,one year,1,bank withdrawal,74.75,2111.3,0.0,0.0,1158.3,3269.6
2424-wvhpl,one year,0,bank withdrawal,74.7,74.7,0.0,0.0,27.65,102.35
5386-thslq,one year,0,bank withdrawal,45.55,3027.25,0.0,0.0,0.0,3027.25
2639-ugmaz,one year,1,bank withdrawal,56.45,3985.35,0.0,0.0,0.0,3985.35
3146-msegf,two year,1,credit card,88.05,6425.65,0.0,0.0,1474.56,7900.21
1131-qqzeb,two year,0,bank withdrawal,23.95,1756.2,0.0,0.0,2181.12,3937.32
9058-hrzsv,one year,0,bank withdrawal,94.4,6126.15,0.0,0.0,2490.8,8616.95
4522-akylr,one year,1,bank withdrawal,54.8,731.3,0.0,0.0,136.63,867.93
0221-wmxnq,one year,0,bank withdrawal,75.35,273.4,0.0,0.0,145.6,419.0
5046-nuhwd,one year,1,bank withdrawal,45.0,1228.65,0.0,0.0,0.0,1228.65
7529-zdfxi,one year,1,bank withdrawal,89.85,4925.35,0.0,0.0,2089.62,7014.97
3197-arfoy,one year,1,mailed check,105.0,2007.25,0.0,20.0,151.05,2178.3
4716-hhkqh,one year,0,bank withdrawal,107.05,2172.05,0.0,0.0,551.2,2723.25
3179-gbrwv,one year,1,bank withdrawal,64.95,1339.8,0.0,0.0,901.95,2241.75
4847-tajyi,one year,1,bank withdrawal,89.35,567.8,0.0,0.0,48.36,616.16
6851-wefyx,one year,1,bank withdrawal,100.8,3437.5,0.0,0.0,74.2,3511.7
3167-snqpl,one year,0,bank withdrawal,101.15,3741.85,0.0,0.0,1075.4,4817.25
2799-arnlo,one year,1,bank withdrawal,69.35,341.6,0.0,0.0,47.8,389.4
5701-yvsvf,one year,1,bank withdrawal,82.9,880.05,0.0,0.0,320.65,1200.7
5697-gombf,one year,1,bank withdrawal,35.9,973.65,0.0,40.0,0.0,1013.65
2739-cacdq,one year,1,credit card,82.65,1470.05,0.0,0.0,18.02,1488.07
6035-bxtty,one year,0,bank withdrawal,54.65,1830.1,0.0,10.0,637.44,2477.54
0021-ikxgc,one year,1,bank withdrawal,72.1,72.1,0.0,0.0,7.77,79.87
4654-dlamq,one year,0,bank withdrawal,97.0,6430.9,0.0,0.0,240.64,6671.54
4115-nzrks,one year,1,bank withdrawal,89.15,574.35,0.0,0.0,114.52,688.87
3351-ngxyi,one year,1,bank withdrawal,54.1,889.0,0.0,0.0,155.52,1044.52
8204-yjcla,two year,1,bank withdrawal,64.8,4732.35,0.0,0.0,0.0,4732.35
9774-nrnau,one year,1,bank withdrawal,84.8,2309.55,0.0,0.0,906.39,3215.94
0224-rlwwd,one year,1,bank withdrawal,44.3,89.3,0.0,0.0,47.82,137.12
3951-njcvi,one year,1,bank withdrawal,95.05,3944.5,0.0,100.0,1776.18,5820.68
0177-pxbat,one year,1,bank withdrawal,109.9,3694.7,0.0,0.0,829.95,4524.65
2519-erqoj,one year,1,bank withdrawal,54.6,1803.7,0.0,0.0,0.0,1803.7
0111-klbqg,one year,1,mailed check,93.95,2861.45,0.0,0.0,1019.52,3880.97
1996-dbmus,one year,1,bank withdrawal,70.65,3545.05,0.0,0.0,604.8,4149.85
2055-sifss,one year,0,bank withdrawal,51.65,2838.55,0.0,0.0,1624.15,4462.7
2806-mlnti,one year,1,bank withdrawal,105.1,5376.4,0.0,0.0,1515.8,6892.2
5628-rkifk,one year,0,credit card,101.55,5070.4,0.0,0.0,1217.16,6287.56
5760-wrahc,one year,1,mailed check,69.75,1545.4,0.0,0.0,1099.56,2644.96
1480-bkxga,two year,1,bank withdrawal,116.05,8404.9,0.0,120.0,1538.64,10063.54
9076-axyik,two year,0,bank withdrawal,102.1,6538.45,0.0,0.0,1292.16,7830.61
4933-ikulf,one year,0,mailed check,20.65,330.6,0.0,0.0,410.55,741.15
3780-ddgse,one year,1,bank withdrawal,76.05,2747.2,0.0,0.0,496.65,3243.85
4612-ssvhj,one year,1,bank withdrawal,81.45,1671.6,0.0,0.0,463.6,2135.2
5756-ozrio,one year,0,bank withdrawal,64.05,3902.6,0.0,0.0,2088.64,5991.24
4513-cxyix,two year,1,credit card,80.7,5676.0,0.0,0.0,3123.29,8799.29
4332-muoez,one year,0,credit card,94.3,1818.3,0.0,0.0,650.8,2469.1
6705-lxorm,one year,0,bank withdrawal,70.05,302.6,0.0,0.0,27.1,329.7
4109-cyrbd,one year,1,bank withdrawal,51.6,1442.0,0.0,0.0,1091.85,2533.85
8606-ciqul,two year,1,credit card,115.75,8399.15,0.0,110.0,2216.16,10725.31
0356-obmac,two year,1,bank withdrawal,99.9,5706.3,0.0,0.0,970.48,6676.78
1297-vqdrp,one year,1,credit card,107.15,7379.8,0.0,50.0,2183.48,9613.28
4676-mquea,one year,1,bank withdrawal,101.9,5265.5,0.0,0.0,724.5,5990.0
7025-wcbne,two year,0,bank withdrawal,59.6,2754.0,0.0,0.0,694.66,3448.66
6030-rehux,one year,1,bank withdrawal,110.85,3204.4,0.0,0.0,1278.76,4483.16
6522-yrbxd,one year,1,bank withdrawal,94.55,3365.4,0.0,0.0,715.4,4080.8
6689-vrrtk,one year,1,credit card,109.8,4860.35,0.0,0.0,2189.0,7049.35
7134-mjpdy,one year,1,credit card,102.85,6976.75,0.0,60.0,767.58,7804.33
4881-jvqod,one year,1,bank withdrawal,34.55,362.6,0.0,0.0,0.0,362.6
6797-ucjhz,one year,0,credit card,104.6,6819.45,0.0,0.0,1683.66,8503.11
2469-dtsgx,two year,0,bank withdrawal,111.65,7943.45,0.0,0.0,3226.32,11169.77
4908-xaxay,one year,1,bank withdrawal,89.85,4287.2,0.0,0.0,2338.28,6625.48
3509-gwqgf,one year,0,credit card,70.0,1732.6,0.0,140.0,761.52,2634.12
7251-ljbqn,one year,1,credit card,103.75,4188.4,0.0,0.0,1141.6,5330.0
2682-kevrp,one year,1,credit card,20.05,417.0,0.0,0.0,756.58,1173.58
9978-hycin,one year,1,bank withdrawal,84.95,4018.05,0.0,80.0,1987.63,6085.68
8329-utmvm,one year,1,bank withdrawal,104.65,2964.0,0.0,0.0,928.53,3892.53
6952-omnwb,one year,1,credit card,80.35,5589.3,0.0,0.0,2333.08,7922.38
6549-ymfaw,one year,1,credit card,21.25,204.55,0.0,0.0,14.94,219.49
1307-tvufb,one year,1,bank withdrawal,79.35,3344.1,0.0,0.0,567.42,3911.52
7503-mioga,two year,1,bank withdrawal,89.85,6697.35,0.0,0.0,3492.72,10190.07
2499-ajyua,two year,1,credit card,110.8,7882.25,0.0,0.0,1141.2,9023.45
6919-elbgl,two year,1,bank withdrawal,114.95,8196.4,0.0,0.0,1539.36,9735.76
3966-hrmza,one year,0,credit card,75.05,202.9,5.49,10.0,124.32,331.73
5671-rqrlp,two year,1,credit card,75.65,5411.4,25.67,0.0,1180.9,6566.63
4785-nkhcx,one year,0,bank withdrawal,20.05,94.15,0.0,0.0,150.7,244.85
4250-waroz,one year,1,bank withdrawal,93.25,5774.55,0.0,0.0,1180.8,6955.35
3523-brguw,one year,0,credit card,19.3,504.2,9.49,0.0,776.88,1271.59
2123-ageen,one year,1,bank withdrawal,84.35,609.65,29.17,10.0,184.03,774.51
1258-ymznm,one year,1,bank withdrawal,110.5,2857.6,0.0,0.0,965.52,3823.12
6259-wjqlc,one year,1,credit card,81.1,2619.25,19.25,0.0,35.84,2635.84
7508-smhxl,one year,0,credit card,89.0,1288.3,45.69,0.0,25.05,1267.66
3956-cjust,one year,1,bank withdrawal,75.4,1643.55,0.0,80.0,405.26,2128.81
4824-gucby,one year,0,bank withdrawal,81.7,1820.9,29.88,0.0,515.46,2306.48
6630-ujzmy,one year,1,bank withdrawal,83.25,308.05,39.93,0.0,57.36,325.48
9904-ehevj,one year,1,credit card,91.35,2896.55,26.98,0.0,183.36,3052.93
2826-dxlqo,one year,0,bank withdrawal,29.8,220.45,11.83,0.0,0.0,208.62
9489-utfka,one year,0,bank withdrawal,60.9,551.95,16.58,0.0,179.2,714.57
4849-pyrlq,two year,0,bank withdrawal,73.25,4054.2,17.16,0.0,2088.8,6125.84
2858-eimxh,one year,1,credit card,95.85,5016.25,18.85,0.0,1594.77,6592.17
6419-zttle,one year,1,bank withdrawal,20.75,485.2,37.64,0.0,1054.09,1501.65
8242-soquo,one year,1,bank withdrawal,84.7,392.5,41.2,0.0,71.1,422.4
7460-itwwp,one year,1,bank withdrawal,86.1,3861.45,12.19,0.0,1838.25,5687.51
7868-tmwmz,two year,1,bank withdrawal,110.0,6668.35,0.0,0.0,1477.2,8145.55
4829-zljtk,two year,1,bank withdrawal,112.4,8046.85,0.0,0.0,1096.56,9143.41
8883-grdwq,one year,0,credit card,54.0,1055.9,0.0,0.0,446.2,1502.1
9845-peeko,two year,1,credit card,79.2,4590.35,0.0,0.0,361.67,4952.02
1751-ncdli,one year,1,bank withdrawal,98.85,4564.9,0.0,0.0,193.2,4758.1
2176-lvpnx,two year,0,credit card,89.85,6293.45,0.0,140.0,2654.69,9088.14
3452-abwrl,one year,1,credit card,86.05,3865.6,0.0,0.0,2071.76,5937.36
1779-pwpmg,two year,1,bank withdrawal,114.65,8333.95,0.0,0.0,330.48,8664.43
3082-wqrvy,one year,0,credit card,19.65,228.65,0.0,0.0,640.64,869.29
2460-ngxbj,one year,1,credit card,75.2,775.3,0.0,0.0,315.04,1090.34
5268-dsmnq,one year,1,credit card,97.95,5936.55,0.0,0.0,707.42,6643.97
6242-mbhpk,one year,1,bank withdrawal,95.1,2326.05,0.0,0.0,963.24,3289.29
4782-osfxz,two year,1,bank withdrawal,82.7,5831.2,0.0,0.0,2664.63,8495.83
1282-ihqac,one year,1,credit card,44.05,3011.65,0.0,0.0,0.0,3011.65
1641-rqday,one year,1,bank withdrawal,100.4,3217.65,0.0,0.0,1574.72,4792.37
5461-qkntn,one year,1,bank withdrawal,94.3,3953.15,0.0,0.0,197.37,4150.52
8089-uzwlx,two year,0,bank withdrawal,104.05,7413.55,0.0,0.0,3398.06,10811.61
4468-kazhe,one year,1,bank withdrawal,60.0,1259.35,0.0,0.0,179.6,1438.95
1543-lllft,one year,1,credit card,98.3,6066.55,0.0,0.0,133.59,6200.14
